DEF-InstrumentTypeList ; https://w3id.org/ontouml#enumeration ;  
<Legally Defined Human Rights Violation> Legally Defined Human Rights Violation ; https://w3id.org/ontouml#event ;  
<Consequence For Agent> Consequence For Agent ; https://w3id.org/ontouml#situation ;  
<Monitoring Process> Monitoring Process ; https://w3id.org/ontouml#kind ;  
<UFO-C: Social Agent> Organisation OR Group ; https://w3id.org/ontouml#kind ;  
<Official Legal Process> Official Legal Process ; https://w3id.org/ontouml#kind ;  
DEF-ConfidentialityManagement ; https://w3id.org/ontouml#datatype ;  
<Person Relationship> Person Relationship ; https://w3id.org/ontouml#relator ;  
DEF-LocationTypeList ; https://w3id.org/ontouml#enumeration ;  
<Human Rights Instrument> Human Rights Instrument ; https://w3id.org/ontouml#kind ;  
DEF-RoleTypeList ; https://w3id.org/ontouml#enumeration ;  
<Human Rights Mechanism> Human Rights Mechanism ; https://w3id.org/ontouml#subkind ;  
<Information Piece> Information Piece ; https://w3id.org/ontouml#kind ;  
DEF-Timepoint ; https://w3id.org/ontouml#datatype ;  
<Human Rights Violation> Human Rights Violation ; https://w3id.org/ontouml#phase ;  
<Official Legal Record> Official Legal Record ; https://w3id.org/ontouml#kind ;  
DEF-OwnerShipList ; https://w3id.org/ontouml#enumeration ;  
<Network Connection> Network Connection ; https://w3id.org/ontouml#relator ;  
<Site> Site ; https://w3id.org/ontouml#subkind ;  
<UFO-C: Agent> Agent ; https://w3id.org/ontouml#category ;  
<Detention Centre> Detention Centre ; https://w3id.org/ontouml#role ;  
<Causation> Causation ; https://w3id.org/ontouml#relator ;  
<UFO-B: Situation> Situation ; https://w3id.org/ontouml#situation ;  
DEF-EthnicGroupList ; https://w3id.org/ontouml#enumeration ;  
DEF-OHCHRThematicIssue ; https://w3id.org/ontouml#enumeration ;  
DEF-ContactDetails ; https://w3id.org/ontouml#datatype ;  
DEF-SexList ; https://w3id.org/ontouml#enumeration ;  
<Organisation Member> Member ; https://w3id.org/ontouml#role ;  
DEF-CivilStatusList ; https://w3id.org/ontouml#enumeration ;  
<Human Rights Standard> Human Rights Standard ; https://w3id.org/ontouml#kind ;  
<Victim> Victim ; https://w3id.org/ontouml#roleMixin ;  
string ; https://w3id.org/ontouml#datatype ;  
DEF-SexualOrientationList ; https://w3id.org/ontouml#enumeration ;  
DEF-ReligionList ; https://w3id.org/ontouml#enumeration ;  
boolean ; https://w3id.org/ontouml#datatype ;  
DEF-DateTime ; https://w3id.org/ontouml#datatype ;  
DEF-AgentType ; https://w3id.org/ontouml#enumeration ;  
DEF-Time ; https://w3id.org/ontouml#datatype ;  
DEF-PersonRelationshipsTypeList ; https://w3id.org/ontouml#enumeration ;  
<Monitoring Action Participant> Monitoring Event Participant ; https://w3id.org/ontouml#role ;  
<Monitoring Event> Monitoring Event ; https://w3id.org/ontouml#event ;  
int ; https://w3id.org/ontouml#datatype ;  
DEF-ConfidentialityConditionList ; https://w3id.org/ontouml#enumeration ;  
<Detained Group> Detained Group ; https://w3id.org/ontouml#role ;  
<Membership> Membership ; https://w3id.org/ontouml#relator ;  
DEF-MonitoringParticipationList ; https://w3id.org/ontouml#enumeration ;  
DEF-Date ; https://w3id.org/ontouml#datatype ;  
DEF-ConfirmedStatusList ; https://w3id.org/ontouml#enumeration ;  
DEF-HumanRightsStandardTypeList ; https://w3id.org/ontouml#enumeration ;  
DEF-ChannelList ; https://w3id.org/ontouml#enumeration ;  
Event ; https://w3id.org/ontouml#event ;  
State ; https://w3id.org/ontouml#NonPerceivableQuality ;  
Transaction ; https://w3id.org/ontouml#kind ;  
Value ; https://w3id.org/ontouml#NonPerceivableQuality ;  
Process Contract ; https://w3id.org/ontouml#kind ;  
Payload ; https://w3id.org/ontouml#NonPerceivableQuality ;  
Business Artifact Type ; https://w3id.org/ontouml#category ;  
Service ; https://w3id.org/ontouml#event ;  
Inter-organizational Process ; https://w3id.org/ontouml#collective ;  
Lifecycle Stage ; https://w3id.org/ontouml#phaseMixin ;  
Blockchain ; https://w3id.org/ontouml#collective ;  
Initiator ; https://w3id.org/ontouml#role ;  
Goal ; https://w3id.org/ontouml#NonPerceivableQuality ;  
Agent ; https://w3id.org/ontouml#roleMixin ;  
Off-chain Storage ; https://w3id.org/ontouml#kind ;  
Transaction Trie ; https://w3id.org/ontouml#kind ;  
Process Participant ; https://w3id.org/ontouml#roleMixin ;  
Executor ; https://w3id.org/ontouml#role ;  
Transaction Phase ; https://w3id.org/ontouml#phase ;  
Fact ; https://w3id.org/ontouml#kind ;  
Function ; https://w3id.org/ontouml#mode ;  
Key ; https://w3id.org/ontouml#NonPerceivableQuality ;  
Artificial Object ; https://w3id.org/ontouml#kind ;  
Contract Storage ; https://w3id.org/ontouml#relator ;  
Smart Contract ; https://w3id.org/ontouml#relator ;  
Block ; https://w3id.org/ontouml#kind ;  
Transaction ; https://w3id.org/ontouml#kind ;  
Business Object ; https://w3id.org/ontouml#category ;  
Account Wallet ; https://w3id.org/ontouml#kind ;  
Artificial Agent ; https://w3id.org/ontouml#role ;  
External Actor ; https://w3id.org/ontouml#subkind ;  
Data Object ; https://w3id.org/ontouml#kind ;  
Act ; https://w3id.org/ontouml#event ;  
Business Artifact ; https://w3id.org/ontouml#kind ;  
State Variable ; https://w3id.org/ontouml#kind ;  
Data Object ; https://w3id.org/ontouml#kind ;  
Business Rule ; https://w3id.org/ontouml#kind ;  
Human Agent ; https://w3id.org/ontouml#role ;  
Physical Object ; https://w3id.org/ontouml#kind ;  
Record ; https://w3id.org/ontouml#relator ;  
Chromosome ; https://w3id.org/ontouml#collective ;  
Allelic Variant ; https://w3id.org/ontouml#role ;  
Inserted Nucleotide ; https://w3id.org/ontouml#role ;  
Alelle ; https://w3id.org/ontouml#collective ;  
Gene ; https://w3id.org/ontouml#collective ;  
Allelic Reference ; https://w3id.org/ontouml#role ;  
Nucleotide ; https://w3id.org/ontouml#kind ;  
RefSeq ; https://w3id.org/ontouml#collective ;  
Insertion ; https://w3id.org/ontouml#relator ;  
Institutional text ;  
Verse-or-Item ;  
Discourse ;  
Ethical Object ;  
Being-in-the-world ;  
Social Object ;  
Person ;  
Narrative ;  
Ethical Normative Description ;  
Dasein ;  
Thanksgiving ;  
Prophet ;  
Composition ;  
Angel ;  
Spirit ;  
Book-or-Part ;  
Teaching ;  
Proposition ;  
Genre ;  
Wisdom ;  
Prise ;  
Ethical Agent ;  
Unfulfilled Prophecy ;  
Ethical Norm ;  
Spiritual Agent ;  
Normative Description ;  
Hymnic ;  
Prophecy ;  
Demon ;  
Physical Object ;  
Rule ;  
Supplication ;  
Chapter-or-Surah ;  
Supernatural Being ;  
Principle ;  
Parable ;  
God ;  
Style ;  
Prophetic ;  
Communicative Act ;  
Social Agent ;  
Physical Agent ;  
Prescriptive ;  
Disciple ;  
Being ;  
char ; https://w3id.org/ontouml#datatype ;  
Role ;  
Fulfilled Prophecy ;  
Terreno Cedido ; https://w3id.org/ontouml#subkind ;  
Neto ; https://w3id.org/ontouml#role ;  
Investimento em Intangível ; https://w3id.org/ontouml#relator ;  
Terminal Rodoviário com PFA ; https://w3id.org/ontouml#subkind ;  
VI em Atendimento ; https://w3id.org/ontouml#role ;  
Cláusula de Vigência ; https://w3id.org/ontouml#subkind ;  
Centro de Controle Operacional ; https://w3id.org/ontouml#subkind ;  
Interseção Ferroviária ; https://w3id.org/ontouml#subkind ;  
Infrator com RG ; https://w3id.org/ontouml#role ;  
Fiscalização de Plataforma ; https://w3id.org/ontouml#relator ;  
Fiscalização em Rodovia ; https://w3id.org/ontouml#relator ;  
PFR Fiscalizador ; https://w3id.org/ontouml#role ;  
Área Pública ; https://w3id.org/ontouml#phase ;  
Imóvel Edificado Arrendado Imobilizado ; https://w3id.org/ontouml#role ;  
Desapropriação ; https://w3id.org/ontouml#relator ;  
COFINS ; https://w3id.org/ontouml#subkind ;  
Concessionária Rodoviária Compradora ; https://w3id.org/ontouml#role ;  
Primo ; https://w3id.org/ontouml#role ;  
Fiscalização em Terminal Sem PFA ; https://w3id.org/ontouml#relator ;  
Passarela ; https://w3id.org/ontouml#subkind ;  
Ativo Intangível ; https://w3id.org/ontouml#mixin ;  
Serviço de Monitoração ; https://w3id.org/ontouml#subkind ;  
Elemento Alterável ; https://w3id.org/ontouml#category ;  
Área de Transbordo ; https://w3id.org/ontouml#kind ;  
Resposta ; https://w3id.org/ontouml#mode ;  
Obra com Licença Ambiental ; https://w3id.org/ontouml#role ;  
Trabalhos ao Longo da Concessão ; https://w3id.org/ontouml#phase ;  
Revestimento de Pavimento Rodoviário ; https://w3id.org/ontouml#quantity ;  
Assentamento ; https://w3id.org/ontouml#mode ;  
Artigo Composto ; https://w3id.org/ontouml#subkind ;  
Serviço Executado ; https://w3id.org/ontouml#role ;  
Coordenada Geográfica ; https://w3id.org/ontouml#datatype ;  
Fecho ; https://w3id.org/ontouml#kind ;  
Retenção de Documento ; https://w3id.org/ontouml#mode ;  
Fornecedor de Compra ; https://w3id.org/ontouml#roleMixin ;  
Participação em Empresa ; https://w3id.org/ontouml#roleMixin ;  
Praça Unidirecional ; https://w3id.org/ontouml#subkind ;  
Entrada em Vigência de Alteração ; https://w3id.org/ontouml#relator ;  
Recuperação da Rodovia ; https://w3id.org/ontouml#subkind ;  
Certidão de Nascimento ; https://w3id.org/ontouml#relator ;  
Concessionária Rodoviária Segurada ; https://w3id.org/ontouml#role ;  
Certidão de Casamento ; https://w3id.org/ontouml#relator ;  
Aquisição de Permanente ; https://w3id.org/ontouml#relator ;  
Ponte em Caixão ; https://w3id.org/ontouml#subkind ;  
Posto de Fiscalização de OC ; https://w3id.org/ontouml#subkind ;  
Extinção da Concessão Indenizável ; https://w3id.org/ontouml#relator ;  
Posto de Fiscalização Fazendária ; https://w3id.org/ontouml#subkind ;  
Anexo ; https://w3id.org/ontouml#kind ;  
Serviço em Concessão Rodoviária ; https://w3id.org/ontouml#subkind ;  
Ativo Explorado ; https://w3id.org/ontouml#mixin ;  
Pagamento de Imposto ; https://w3id.org/ontouml#relator ;  
Unidade Regional ; https://w3id.org/ontouml#kind ;  
Bem Operacional Cedido ; https://w3id.org/ontouml#subkind ;  
Área de Preservação Permanente ; https://w3id.org/ontouml#phase ;  
Via Lateral ; https://w3id.org/ontouml#subkind ;  
Matriz ; https://w3id.org/ontouml#role ;  
Empresa SA Regular ; https://w3id.org/ontouml#role ;  
Portaria ; https://w3id.org/ontouml#subkind ;  
Faixa Lateral ; https://w3id.org/ontouml#kind ;  
Revisão Quinquenal da TBP ; https://w3id.org/ontouml#subkind ;  
Estado ; https://w3id.org/ontouml#kind ;  
Fonte de Capital ; https://w3id.org/ontouml#roleMixin ;  
Sócio LTDA ; https://w3id.org/ontouml#roleMixin ;  
Obstáculo Sobreposto ; https://w3id.org/ontouml#kind ;  
Legenda ; https://w3id.org/ontouml#subkind ;  
Cruzamento Esconso ; https://w3id.org/ontouml#subkind ;  
Trecho Rodoviário Físico com Defeito ; https://w3id.org/ontouml#phase ;  
Área de Interesse Público ; https://w3id.org/ontouml#role ;  
PAAIAP Finalizado ; https://w3id.org/ontouml#phase ;  
Parente de 2º Grau ; https://w3id.org/ontouml#role ;  
Arrendamento Financeiro ; https://w3id.org/ontouml#relator ;  
Concessionária Rodoviária ; https://w3id.org/ontouml#subkind ;  
Outorga de Concessão Rodoviária ; https://w3id.org/ontouml#relator ;  
Lote Ferroviário ; https://w3id.org/ontouml#kind ;  
Atendimento Rodoviário de Acidente ; https://w3id.org/ontouml#relator ;  
PPV Fixo ; https://w3id.org/ontouml#subkind ;  
Fornecedor ; https://w3id.org/ontouml#roleMixin ;  
Seção Componente ; https://w3id.org/ontouml#subkind ;  
Fiscalização Preventiva ; https://w3id.org/ontouml#relator ;  
Aporte de Capital ; https://w3id.org/ontouml#relator ;  
Via ; https://w3id.org/ontouml#category ;  
Carta de Manifestação ; https://w3id.org/ontouml#role ;  
Emissão de Debênture ; https://w3id.org/ontouml#relator ;  
Infração Contratual ; https://w3id.org/ontouml#subkind ;  
Trecho Rodoviário Físico ; https://w3id.org/ontouml#kind ;  
Inexecução ; https://w3id.org/ontouml#relator ;  
Representação em Convênio ; https://w3id.org/ontouml#relator ;  
Órgão Público ; https://w3id.org/ontouml#category ;  
Comprovante de Pagamento ; https://w3id.org/ontouml#kind ;  
Autorização de Uso ; https://w3id.org/ontouml#relator ;  
Sinalização Semafórica ; https://w3id.org/ontouml#subkind ;  
Cotação em CA ; https://w3id.org/ontouml#relator ;  
Serviço de Conservação ; https://w3id.org/ontouml#subkind ;  
Bem Imóvel ; https://w3id.org/ontouml#category ;  
Inciso Composto ; https://w3id.org/ontouml#subkind ;  
Revisão Ordinária Ensejada por Inexecução ; https://w3id.org/ontouml#role ;  
Veículo de Apreensão de Animais ; https://w3id.org/ontouml#subkind ;  
Garantia em Seguro ; https://w3id.org/ontouml#kind ;  
Elemento na Faixa de Domínio ; https://w3id.org/ontouml#mode ;  
Apreensão de Veículo ; https://w3id.org/ontouml#mode ;  
Solicitação de Compra em CA ; https://w3id.org/ontouml#relator ;  
Ativo Sem Amortização ; https://w3id.org/ontouml#phase ;  
Setor ; https://w3id.org/ontouml#collective ;  
Componente de Iluminação Ideal ; https://w3id.org/ontouml#phase ;  
Trecho Natural Implantação ; https://w3id.org/ontouml#phase ;  
Fiscalização em PFR ; https://w3id.org/ontouml#relator ;  
VCI em Atendimento ; https://w3id.org/ontouml#role ;  
Central de Atendimento ; https://w3id.org/ontouml#kind ;  
Obra Planejada que Necessita de Projeto ; https://w3id.org/ontouml#subkind ;  
Inciso Componente de Artigo ; https://w3id.org/ontouml#subkind ;  
Contrato de Consórcio ; https://w3id.org/ontouml#relator ;  
Agravante ; https://w3id.org/ontouml#mode ;  
Item de Edificação e Instalação Operacional ; https://w3id.org/ontouml#subkind ;  
Arrendamento Financeiro Intangível ; https://w3id.org/ontouml#relator ;  
Compra Imobilizado ; https://w3id.org/ontouml#relator ;  
Trecho Rodoviário Físico Ideal ; https://w3id.org/ontouml#phase ;  
Receita Complementar ; https://w3id.org/ontouml#relator ;  
TRO Não Cumprido ; https://w3id.org/ontouml#role ;  
Interventor Concessionária ; https://w3id.org/ontouml#role ;  
Cotação Individual ; https://w3id.org/ontouml#relator ;  
Construção de Intangível ; https://w3id.org/ontouml#relator ;  
Passivo ; https://w3id.org/ontouml#kind ;  
Sistema de Drenagem Ideal ; https://w3id.org/ontouml#phase ;  
Modelo ; https://w3id.org/ontouml#kind ;  
CCT com Compartilhamento de Receita ; https://w3id.org/ontouml#relator ;  
Obra com Desapropriação ; https://w3id.org/ontouml#role ;  
Veículo de Combate a Incêndio ; https://w3id.org/ontouml#subkind ;  
Saída de Pista ; https://w3id.org/ontouml#relator ;  
Sinalização de Regulamentação ; https://w3id.org/ontouml#subkind ;  
Empresa Regulada Fiscalizada ; https://w3id.org/ontouml#role ;  
Serviço de Operação ; https://w3id.org/ontouml#subkind ;  
Posse de Ação ; https://w3id.org/ontouml#relator ;  
Extinção de Concessão ; https://w3id.org/ontouml#relator ;  
Grupo Econômico ; https://w3id.org/ontouml#collective ;  
Passivo Simples ; https://w3id.org/ontouml#subkind ;  
Cotação Individual de Produto ; https://w3id.org/ontouml#relator ;  
Trevo Completo ; https://w3id.org/ontouml#subkind ;  
Extinção da Concessão Não Indenizável ; https://w3id.org/ontouml#relator ;  
Imóvel Edificado Cedido ; https://w3id.org/ontouml#subkind ;  
Balança Fixa ; https://w3id.org/ontouml#subkind ;  
Execução de Serviço em Rodovia ; https://w3id.org/ontouml#relator ;  
Decreto Singular ; https://w3id.org/ontouml#subkind ;  
Imóvel Edificado Imobilizado ; https://w3id.org/ontouml#role ;  
Preâmbulo ; https://w3id.org/ontouml#kind ;  
Recebimento de Obra ; https://w3id.org/ontouml#relator ;  
Parente ; https://w3id.org/ontouml#role ;  
Reajuste de Tarifa de Pedágio ; https://w3id.org/ontouml#relator ;  
Trecho Planejado ; https://w3id.org/ontouml#phase ;  
Bem Operacional Arrendado Imobilizado ; https://w3id.org/ontouml#role ;  
Imposto Municipal ; https://w3id.org/ontouml#subkind ;  
Obra Em Andamento ; https://w3id.org/ontouml#role ;  
Trecho Leito Natural ; https://w3id.org/ontouml#phase ;  
Infrator Reincidente ; https://w3id.org/ontouml#role ;  
Imóvel Edificado Comprado Imobilizado ; https://w3id.org/ontouml#role ;  
Filial ; https://w3id.org/ontouml#role ;  
Ponte em Laje ; https://w3id.org/ontouml#subkind ;  
Pista de Rolamento ; https://w3id.org/ontouml#kind ;  
Pagamento de Pedágio ; https://w3id.org/ontouml#relator ;  
Imóvel Edificado ; https://w3id.org/ontouml#kind ;  
Defeito no Canteiro Central ; https://w3id.org/ontouml#mode ;  
Buraco ; https://w3id.org/ontouml#mode ;  
Quota como Ativo ; https://w3id.org/ontouml#role ;  
Serviços de Auxílio aos Usuários ; https://w3id.org/ontouml#subkind ;  
Ponte em Treliça ; https://w3id.org/ontouml#subkind ;  
Avô ; https://w3id.org/ontouml#role ;  
Artigo Ordinário ; https://w3id.org/ontouml#subkind ;  
Proprietário de Veículo ; https://w3id.org/ontouml#roleMixin ;  
Forma de Contato de Manifestação ; https://w3id.org/ontouml#roleMixin ;  
Veículo com Altura Averiguada ; https://w3id.org/ontouml#role ;  
Lavratura do TRO ; https://w3id.org/ontouml#relator ;  
Base de Pavimento Rodoviário ; https://w3id.org/ontouml#quantity ;  
Classe de Bem Material ; https://w3id.org/ontouml#datatype ;  
Autorização ; https://w3id.org/ontouml#kind ;  
Lote Ferroviário Concedido ; https://w3id.org/ontouml#role ;  
Trecho Pavimentado ; https://w3id.org/ontouml#phase ;  
Pagamento de Imposto sobre Resultado ; https://w3id.org/ontouml#relator ;  
IR ; https://w3id.org/ontouml#subkind ;  
Rescisão ; https://w3id.org/ontouml#mode ;  
Elemento Componente de Ato Normativo ; https://w3id.org/ontouml#category ;  
Atividade da Cabine ; https://w3id.org/ontouml#mode ;  
Licença Ambiental de Obra ; https://w3id.org/ontouml#kind ;  
Parente de 1º Grau ; https://w3id.org/ontouml#role ;  
Bem Arrendado ; https://w3id.org/ontouml#category ;  
Notificação do Infrator ; https://w3id.org/ontouml#kind ;  
Superestrutura de Ponte ; https://w3id.org/ontouml#kind ;  
Sociedade Anônima ; https://w3id.org/ontouml#mixin ;  
Produto Cotado Individualmente ; https://w3id.org/ontouml#role ;  
Reboque ; https://w3id.org/ontouml#subkind ;  
Artigo Regulamentar com Infração Definida ; https://w3id.org/ontouml#subkind ;  
Rotatória ; https://w3id.org/ontouml#subkind ;  
PAAIAP em Aberto ; https://w3id.org/ontouml#phase ;  
Entrada em Vigência de Revogação ; https://w3id.org/ontouml#relator ;  
Aparelho de Fiscalização ; https://w3id.org/ontouml#kind ;  
PA Simplificado ; https://w3id.org/ontouml#subkind ;  
Fiscal_2 ; https://w3id.org/ontouml#role ;  
Contrato ; https://w3id.org/ontouml#kind ;  
Autor de Reclamação ; https://w3id.org/ontouml#role ;  
Construção de Imobilizado ; https://w3id.org/ontouml#relator ;  
Fiscalização Constante ; https://w3id.org/ontouml#relator ;  
Entroncamento em Y ; https://w3id.org/ontouml#subkind ;  
Escorregamento ; https://w3id.org/ontouml#mode ;  
Registro de Adoção ; https://w3id.org/ontouml#relator ;  
Colisão Transversal ; https://w3id.org/ontouml#relator ;  
Desnível ; https://w3id.org/ontouml#mode ;  
Fiscalização de Excesso de Peso ; https://w3id.org/ontouml#relator ;  
Ativo Depreciável ; https://w3id.org/ontouml#roleMixin ;  
Fiscalização de VP de Operadora de Rodovia ; https://w3id.org/ontouml#relator ;  
Parte ; https://w3id.org/ontouml#collective ;  
Choque com Veículo Estacionado ; https://w3id.org/ontouml#relator ;  
Ativo Composto ; https://w3id.org/ontouml#subkind ;  
Via Lacustre ; https://w3id.org/ontouml#subkind ;  
Imóvel ; https://w3id.org/ontouml#category ;  
Rodovia com Fiscalização ; https://w3id.org/ontouml#role ;  
Dissipador de Energia ; https://w3id.org/ontouml#kind ;  
Fiscalização de Órgão Conveniado ; https://w3id.org/ontouml#relator ;  
Medida Administrativa Prevista ; https://w3id.org/ontouml#mode ;  
Ativo Investimento ; https://w3id.org/ontouml#mixin ;  
Contador de Veículo ; https://w3id.org/ontouml#subkind ;  
Verificação de TRO ; https://w3id.org/ontouml#relator ;  
Item ; https://w3id.org/ontouml#kind ;  
Edificação de Rodovia ; https://w3id.org/ontouml#subkind ;  
Entidade Pública Cedente ; https://w3id.org/ontouml#role ;  
Fiscalização de VP ; https://w3id.org/ontouml#relator ;  
Infrator por InPraTe com TAC ; https://w3id.org/ontouml#role ;  
Memorial Descritivo de Obra na FD ; https://w3id.org/ontouml#kind ;  
Exploração de Faixa de Domínio Especial ; https://w3id.org/ontouml#relator ;  
Fiscalização Relativa à Prestação ; https://w3id.org/ontouml#relator ;  
Modificação de ElementoRodoviário ; https://w3id.org/ontouml#relator ;  
Cruzamento Ortogonal ; https://w3id.org/ontouml#subkind ;  
Comando Operacional Temático ; https://w3id.org/ontouml#relator ;  
Cruzamento com Ilhas ; https://w3id.org/ontouml#subkind ;  
Componente Rodoviário ; https://w3id.org/ontouml#category ;  
Representante da Convenente ; https://w3id.org/ontouml#role ;  
Item Não Obrigatório ; https://w3id.org/ontouml#subkind ;  
Justificativa para Desapropriação ; https://w3id.org/ontouml#mode ;  
AL Iniciada por Reclamação ; https://w3id.org/ontouml#relator ;  
Expedidor ; https://w3id.org/ontouml#roleMixin ;  
Veículo Diplomático ; https://w3id.org/ontouml#subkind ;  
Sarjeta ; https://w3id.org/ontouml#kind ;  
Agência Reguladora ; https://w3id.org/ontouml#subkind ;  
Fiscalização de PEF ; https://w3id.org/ontouml#relator ;  
Planta do Imóvel ; https://w3id.org/ontouml#kind ;  
Bem Material ; https://w3id.org/ontouml#category ;  
Autuação Proveniente de TRO ; https://w3id.org/ontouml#relator ;  
Parente por Afinidade ; https://w3id.org/ontouml#role ;  
Autorização para Receita Extraordinária ; https://w3id.org/ontouml#relator ;  
PPV Fiscalizador ; https://w3id.org/ontouml#role ;  
Ponte com Defeito ; https://w3id.org/ontouml#phase ;  
Outorga de Autorização Regular ; https://w3id.org/ontouml#relator ;  
Rodovia Local ; https://w3id.org/ontouml#subkind ;  
Serviço de Guincho ; https://w3id.org/ontouml#relator ;  
Seção ; https://w3id.org/ontouml#collective ;  
VPS em Atendimento ; https://w3id.org/ontouml#role ;  
Investimento em Imobilizado ; https://w3id.org/ontouml#relator ;  
Imóvel Desapropriado com Laudo de Avaliação ; https://w3id.org/ontouml#roleMixin ;  
Item de Elemento de Proteção e Segurança ; https://w3id.org/ontouml#subkind ;  
Infração Prevista de Trânsito ; https://w3id.org/ontouml#subkind ;  
Artigo Legal ; https://w3id.org/ontouml#subkind ;  
Lei Complementar ; https://w3id.org/ontouml#subkind ;  
Veículo de Rodagem Dupla ; https://w3id.org/ontouml#subkind ;  
Sinalização de Serviço Auxiliar ; https://w3id.org/ontouml#subkind ;  
Programa de Exploração da Rodovia ; https://w3id.org/ontouml#kind ;  
Serviço de Socorro Mecânico ; https://w3id.org/ontouml#relator ;  
Site com Manifestação ; https://w3id.org/ontouml#role ;  
Trecho Implantado ; https://w3id.org/ontouml#phase ;  
Responsável pela Lavratura de TRO ; https://w3id.org/ontouml#role ;  
Declaração de Inidoneidade ; https://w3id.org/ontouml#mode ;  
Lote Rodoviário ; https://w3id.org/ontouml#collective ;  
Fiscalização Autuadora ; https://w3id.org/ontouml#relator ;  
Infrator ; https://w3id.org/ontouml#roleMixin ;  
Engenheiro Responsável ; https://w3id.org/ontouml#role ;  
Recibo de AI da Concessionária ; https://w3id.org/ontouml#mode ;  
Pessoa ; https://w3id.org/ontouml#category ;  
Cotação Agrupada ; https://w3id.org/ontouml#relator ;  
Interventor Poder Público ; https://w3id.org/ontouml#role ;  
Outorga de Concessão ; https://w3id.org/ontouml#relator ;  
Receita Rodoviária Ordinária ; https://w3id.org/ontouml#relator ;  
Artigo Vetado ; https://w3id.org/ontouml#subkind ;  
Bisavô ; https://w3id.org/ontouml#role ;  
Trecho Rodoviário Concedido ; https://w3id.org/ontouml#role ;  
Terreno ; https://w3id.org/ontouml#kind ;  
Ambulância de Resgate ; https://w3id.org/ontouml#subkind ;  
Item do PER Alterado ; https://w3id.org/ontouml#role ;  
Sinalização de Indicação ; https://w3id.org/ontouml#subkind ;  
Concessionária Rodoviária com TRO ; https://w3id.org/ontouml#role ;  
Caminhão Munck ; https://w3id.org/ontouml#subkind ;  
Defeito no Pavimento ; https://w3id.org/ontouml#mode ;  
Execução de Serviço ; https://w3id.org/ontouml#relator ;  
Caminhão-Irrigadeira ; https://w3id.org/ontouml#subkind ;  
Manifestação de Usuário de Rodovia ; https://w3id.org/ontouml#relator ;  
Passivo Composto ; https://w3id.org/ontouml#subkind ;  
Complementação de Obras do DNIT ; https://w3id.org/ontouml#subkind ;  
Garantia em Dinheiro ; https://w3id.org/ontouml#kind ;  
Contrato de Autorização Especial ; https://w3id.org/ontouml#subkind ;  
Alínea Composta ; https://w3id.org/ontouml#subkind ;  
Trecho Rodoviário em Obra ; https://w3id.org/ontouml#role ;  
Ordem de Serviço ; https://w3id.org/ontouml#kind ;  
Sinalização Rodoviária ; https://w3id.org/ontouml#kind ;  
Decreto de Utilidade Pública ; https://w3id.org/ontouml#subkind ;  
Base Operacional ; https://w3id.org/ontouml#subkind ;  
Pavimento Semirrígido ; https://w3id.org/ontouml#subkind ;  
Suspensão ; https://w3id.org/ontouml#mode ;  
Ponte Móvel ; https://w3id.org/ontouml#subkind ;  
Destaque Orçamentário e Financeiro ; https://w3id.org/ontouml#mode ;  
Resposta Final ; https://w3id.org/ontouml#mode ;  
Intervalo de Tempo ; https://w3id.org/ontouml#datatype ;  
Fonte de Receita Rodoviária ; https://w3id.org/ontouml#relator ;  
Outorga Precedida de Obra Pública ; https://w3id.org/ontouml#relator ;  
Encampação ; https://w3id.org/ontouml#mode ;  
Obra Paralisada ; https://w3id.org/ontouml#phase ;  
Tarifa de Pedágio ; https://w3id.org/ontouml#kind ;  
Medida Administrativa ; https://w3id.org/ontouml#mode ;  
Fiscalização de TRC ; https://w3id.org/ontouml#relator ;  
Inciso Vetado ; https://w3id.org/ontouml#subkind ;  
Solicitação de Desapropriação ; https://w3id.org/ontouml#relator ;  
Monitoração da Rodovia ; https://w3id.org/ontouml#subkind ;  
Área Municipal ; https://w3id.org/ontouml#phase ;  
GP em Atendimento ; https://w3id.org/ontouml#role ;  
Entidade Pública em CA ; https://w3id.org/ontouml#role ;  
Manifestante ; https://w3id.org/ontouml#roleMixin ;  
PAAIAP com TAC ; https://w3id.org/ontouml#subkind ;  
Parte Múltipla ; https://w3id.org/ontouml#subkind ;  
Lei Ordinária ; https://w3id.org/ontouml#subkind ;  
Trecho Rodoviário Lógico ; https://w3id.org/ontouml#kind ;  
VAA em Atendimento ; https://w3id.org/ontouml#role ;  
Via Fluvial ; https://w3id.org/ontouml#subkind ;  
Responsável por Serviço Delegado ; https://w3id.org/ontouml#role ;  
Fiscalização ; https://w3id.org/ontouml#relator ;  
Anulação do Contrato ; https://w3id.org/ontouml#relator ;  
Data Completa ; https://w3id.org/ontouml#datatype ;  
Atropelamento ; https://w3id.org/ontouml#relator ;  
Operadora de Meio de Pagamento ; https://w3id.org/ontouml#subkind ;  
Estimativa de Receita ; https://w3id.org/ontouml#mode ;  
Comprador Sucata ; https://w3id.org/ontouml#roleMixin ;  
Operadora de MP Fiscalizada ; https://w3id.org/ontouml#role ;  
Estabelecimento ; https://w3id.org/ontouml#role ;  
Provedor de Serviço ; https://w3id.org/ontouml#mixin ;  
Projeto Básico ; https://w3id.org/ontouml#kind ;  
Título como Garantia ; https://w3id.org/ontouml#role ;  
Ativo ; https://w3id.org/ontouml#kind ;  
