Record;https://w3id.org/ontouml#relator;kind
Chromosome;https://w3id.org/ontouml#collective;kind
Allelic Variant;https://w3id.org/ontouml#role;quality
Inserted Nucleotide;https://w3id.org/ontouml#role;quantity
Alelle;https://w3id.org/ontouml#collective;kind
Gene;https://w3id.org/ontouml#collective;kind
Allelic Reference;https://w3id.org/ontouml#role;kind
Nucleotide;https://w3id.org/ontouml#kind;kind
RefSeq;https://w3id.org/ontouml#collective;kind
Insertion;https://w3id.org/ontouml#relator;kind
Institutional text;;kind
Verse-or-Item;;kind
Discourse;;kind
Ethical Object;;kind
Being-in-the-world;;kind
Social Object;;relator
Person;;kind
Narrative;;kind
Ethical Normative Description;;Kind
Dasein;;kind
Thanksgiving;;kind
Prophet;;kind
Composition;;mode
Angel;;kind
Spirit;;kind
Book-or-Part;;kind
Teaching;;kind
Proposition;;kind
Genre;;kind
Wisdom;;wisdom: quality
Prise;;kind
Ethical Agent;;kind
Unfulfilled Prophecy;;kind
Ethical Norm;;kind
Spiritual Agent;;kind
Normative Description;;kind
Hymnic;;kind
Prophecy;;kind
Demon;;kind
Physical Object;;category
Rule;;kind
Supplication;;kind
Chapter-or-Surah;;kind
Supernatural Being;;kind
Principle;;kind
Parable;;kind
God;;kind
Style;;kind
Prophetic;;kind
Communicative Act;;quality
Social Agent;;kind
Physical Agent;;kind
Prescriptive;;kind
Disciple;;kind
Being;;kind
char;https://w3id.org/ontouml#datatype;quality
Role;;role
Fulfilled Prophecy;;kind
Terreno Cedido;https://w3id.org/ontouml#subkind;quantity
Neto;https://w3id.org/ontouml#role;kind
Investimento em Intangível;https://w3id.org/ontouml#relator;quality
Terminal Rodoviário com PFA;https://w3id.org/ontouml#subkind;kind
VI em Atendimento;https://w3id.org/ontouml#role;kind
Cláusula de Vigência;https://w3id.org/ontouml#subkind;Kind
Centro de Controle Operacional;https://w3id.org/ontouml#subkind;kind
Interseção Ferroviária;https://w3id.org/ontouml#subkind;mode
Infrator com RG;https://w3id.org/ontouml#role;kind
Fiscalização de Plataforma;https://w3id.org/ontouml#relator;kind
Fiscalização em Rodovia;https://w3id.org/ontouml#relator;role
PFR Fiscalizador;https://w3id.org/ontouml#role;kind
Área Pública;https://w3id.org/ontouml#phase;kind
Imóvel Edificado Arrendado Imobilizado;https://w3id.org/ontouml#role;Imóvel Edificado Arrendado Imobilizado
Desapropriação;https://w3id.org/ontouml#relator;kind
COFINS;https://w3id.org/ontouml#subkind;kind
Concessionária Rodoviária Compradora;https://w3id.org/ontouml#role;kind
Primo;https://w3id.org/ontouml#role;kind
Fiscalização em Terminal Sem PFA;https://w3id.org/ontouml#relator;kind
Passarela;https://w3id.org/ontouml#subkind;kind
Ativo Intangível;https://w3id.org/ontouml#mixin;quality
Serviço de Monitoração;https://w3id.org/ontouml#subkind;kind
Elemento Alterável;https://w3id.org/ontouml#category;kind
Área de Transbordo;https://w3id.org/ontouml#kind;category
Resposta;https://w3id.org/ontouml#mode;kind
Obra com Licença Ambiental;https://w3id.org/ontouml#role;kind
Trabalhos ao Longo da Concessão;https://w3id.org/ontouml#phase;kind
Revestimento de Pavimento Rodoviário;https://w3id.org/ontouml#quantity;kind
Assentamento;https://w3id.org/ontouml#mode;kind
Artigo Composto;https://w3id.org/ontouml#subkind;kind
Serviço Executado;https://w3id.org/ontouml#role;kind
Coordenada Geográfica;https://w3id.org/ontouml#datatype;quantity
Fecho;https://w3id.org/ontouml#kind;kind
Retenção de Documento;https://w3id.org/ontouml#mode;kind
Fornecedor de Compra;https://w3id.org/ontouml#roleMixin;mode
Participação em Empresa;https://w3id.org/ontouml#roleMixin;mode
Praça Unidirecional;https://w3id.org/ontouml#subkind;kind
Entrada em Vigência de Alteração;https://w3id.org/ontouml#relator;kind
Recuperação da Rodovia;https://w3id.org/ontouml#subkind;kind
Certidão de Nascimento;https://w3id.org/ontouml#relator;quality
Concessionária Rodoviária Segurada;https://w3id.org/ontouml#role;kind
Certidão de Casamento;https://w3id.org/ontouml#relator;kind
Aquisição de Permanente;https://w3id.org/ontouml#relator;quantity
Ponte em Caixão;https://w3id.org/ontouml#subkind;kind
Posto de Fiscalização de OC;https://w3id.org/ontouml#subkind;kind
Extinção da Concessão Indenizável;https://w3id.org/ontouml#relator;role
Posto de Fiscalização Fazendária;https://w3id.org/ontouml#subkind;category
Anexo;https://w3id.org/ontouml#kind;kind
Serviço em Concessão Rodoviária;https://w3id.org/ontouml#subkind;kind
Ativo Explorado;https://w3id.org/ontouml#mixin;kind
Pagamento de Imposto;https://w3id.org/ontouml#relator;mode
Unidade Regional;https://w3id.org/ontouml#kind;role
Bem Operacional Cedido;https://w3id.org/ontouml#subkind;kind
Área de Preservação Permanente;https://w3id.org/ontouml#phase;collective
Via Lateral;https://w3id.org/ontouml#subkind;kind
Matriz;https://w3id.org/ontouml#role;kind
Empresa SA Regular;https://w3id.org/ontouml#role;kind
Portaria;https://w3id.org/ontouml#subkind;kind
Faixa Lateral;https://w3id.org/ontouml#kind;kind
Revisão Quinquenal da TBP;https://w3id.org/ontouml#subkind;kind
Estado;https://w3id.org/ontouml#kind;kind
Fonte de Capital;https://w3id.org/ontouml#roleMixin;quality
Sócio LTDA;https://w3id.org/ontouml#roleMixin;kind
Obstáculo Sobreposto;https://w3id.org/ontouml#kind;kind
Legenda;https://w3id.org/ontouml#subkind;kind
Cruzamento Esconso;https://w3id.org/ontouml#subkind;kind
Trecho Rodoviário Físico com Defeito;https://w3id.org/ontouml#phase;mode
Área de Interesse Público;https://w3id.org/ontouml#role;kind
PAAIAP Finalizado;https://w3id.org/ontouml#phase;kind
Parente de 2º Grau;https://w3id.org/ontouml#role;kind
Arrendamento Financeiro;https://w3id.org/ontouml#relator;kind
Concessionária Rodoviária;https://w3id.org/ontouml#subkind;kind
Outorga de Concessão Rodoviária;https://w3id.org/ontouml#relator;kind
Lote Ferroviário;https://w3id.org/ontouml#kind;kind
Atendimento Rodoviário de Acidente;https://w3id.org/ontouml#relator;role
PPV Fixo;https://w3id.org/ontouml#subkind;kind
Fornecedor;https://w3id.org/ontouml#roleMixin;kind
Seção Componente;https://w3id.org/ontouml#subkind;kind
Fiscalização Preventiva;https://w3id.org/ontouml#relator;category
Aporte de Capital;https://w3id.org/ontouml#relator;quality
Via;https://w3id.org/ontouml#category;kind
Carta de Manifestação;https://w3id.org/ontouml#role;kind
Emissão de Debênture;https://w3id.org/ontouml#relator;kind
Infração Contratual;https://w3id.org/ontouml#subkind;kind
Trecho Rodoviário Físico;https://w3id.org/ontouml#kind;mode
Inexecução;https://w3id.org/ontouml#relator;kind
Representação em Convênio;https://w3id.org/ontouml#relator;kind
Órgão Público;https://w3id.org/ontouml#category;kind
Comprovante de Pagamento;https://w3id.org/ontouml#kind;quality
Autorização de Uso;https://w3id.org/ontouml#relator;kind
Sinalização Semafórica;https://w3id.org/ontouml#subkind;kind
Cotação em CA;https://w3id.org/ontouml#relator;kind
Serviço de Conservação;https://w3id.org/ontouml#subkind;category
Bem Imóvel;https://w3id.org/ontouml#category;kind
Inciso Composto;https://w3id.org/ontouml#subkind;kind
Revisão Ordinária Ensejada por Inexecução;https://w3id.org/ontouml#role;kind
Veículo de Apreensão de Animais;https://w3id.org/ontouml#subkind;kind
Garantia em Seguro;https://w3id.org/ontouml#kind;kind
Elemento na Faixa de Domínio;https://w3id.org/ontouml#mode;kind
Apreensão de Veículo;https://w3id.org/ontouml#mode;mode
Solicitação de Compra em CA;https://w3id.org/ontouml#relator;kind
Ativo Sem Amortização;https://w3id.org/ontouml#phase;quality
Setor;https://w3id.org/ontouml#collective;kind
Componente de Iluminação Ideal;https://w3id.org/ontouml#phase;kind
Trecho Natural Implantação;https://w3id.org/ontouml#phase;mode
Fiscalização em PFR;https://w3id.org/ontouml#relator;Fiscalização
VCI em Atendimento;https://w3id.org/ontouml#role;kind
Central de Atendimento;https://w3id.org/ontouml#kind;kind
Obra Planejada que Necessita de Projeto;https://w3id.org/ontouml#subkind;kind
Inciso Componente de Artigo;https://w3id.org/ontouml#subkind;componentOf
Contrato de Consórcio;https://w3id.org/ontouml#relator;kind
Agravante;https://w3id.org/ontouml#mode;kind
Item de Edificação e Instalação Operacional;https://w3id.org/ontouml#subkind;kind
Arrendamento Financeiro Intangível;https://w3id.org/ontouml#relator;Quality
Compra Imobilizado;https://w3id.org/ontouml#relator;mode
Trecho Rodoviário Físico Ideal;https://w3id.org/ontouml#phase;quantity
Receita Complementar;https://w3id.org/ontouml#relator;kind
TRO Não Cumprido;https://w3id.org/ontouml#role;I'm a Conceptual modeler using Ontologies and I must follow strictly each instruction provided further.

To answer your query, please provide the name of the element. I will then infer ONE possible OntoUML stereotype for that element and output it exactly as requested.

Please go ahead and give me the name of the element you'd like to know the stereotype for!
Interventor Concessionária;https://w3id.org/ontouml#role;kind
Cotação Individual;https://w3id.org/ontouml#relator;kind
Construção de Intangível;https://w3id.org/ontouml#relator;kind
Passivo;https://w3id.org/ontouml#kind;kind
Sistema de Drenagem Ideal;https://w3id.org/ontouml#phase;kind
Modelo;https://w3id.org/ontouml#kind;kind
CCT com Compartilhamento de Receita;https://w3id.org/ontouml#relator;category
Obra com Desapropriação;https://w3id.org/ontouml#role;role
Veículo de Combate a Incêndio;https://w3id.org/ontouml#subkind;kind
Saída de Pista;https://w3id.org/ontouml#relator;kind
Sinalização de Regulamentação;https://w3id.org/ontouml#subkind;kind
Empresa Regulada Fiscalizada;https://w3id.org/ontouml#role;kind
Serviço de Operação;https://w3id.org/ontouml#subkind;kind
Posse de Ação;https://w3id.org/ontouml#relator;role
Extinção de Concessão;https://w3id.org/ontouml#relator;category
Grupo Econômico;https://w3id.org/ontouml#collective;category
Passivo Simples;https://w3id.org/ontouml#subkind;kind
Cotação Individual de Produto;https://w3id.org/ontouml#relator;quality
Trevo Completo;https://w3id.org/ontouml#subkind;kind
Extinção da Concessão Não Indenizável;https://w3id.org/ontouml#relator;kind
Imóvel Edificado Cedido;https://w3id.org/ontouml#subkind;collective
Balança Fixa;https://w3id.org/ontouml#subkind;quality
Execução de Serviço em Rodovia;https://w3id.org/ontouml#relator;kind
Decreto Singular;https://w3id.org/ontouml#subkind;kind
Imóvel Edificado Imobilizado;https://w3id.org/ontouml#role;kind
Preâmbulo;https://w3id.org/ontouml#kind;kind
Recebimento de Obra;https://w3id.org/ontouml#relator;receptorOf
Parente;https://w3id.org/ontouml#role;kind
Reajuste de Tarifa de Pedágio;https://w3id.org/ontouml#relator;kind
Trecho Planejado;https://w3id.org/ontouml#phase;kind
Bem Operacional Arrendado Imobilizado;https://w3id.org/ontouml#role;kind
Imposto Municipal;https://w3id.org/ontouml#subkind;quality
Obra Em Andamento;https://w3id.org/ontouml#role;role
Trecho Leito Natural;https://w3id.org/ontouml#phase;mode
Infrator Reincidente;https://w3id.org/ontouml#role;kind
Imóvel Edificado Comprado Imobilizado;https://w3id.org/ontouml#role;quantity
Filial;https://w3id.org/ontouml#role;role
Ponte em Laje;https://w3id.org/ontouml#subkind;kind
Pista de Rolamento;https://w3id.org/ontouml#kind;role
Pagamento de Pedágio;https://w3id.org/ontouml#relator;mode
Imóvel Edificado;https://w3id.org/ontouml#kind;kind
Defeito no Canteiro Central;https://w3id.org/ontouml#mode;kind
Buraco;https://w3id.org/ontouml#mode;kind
Quota como Ativo;https://w3id.org/ontouml#role;quantity
Serviços de Auxílio aos Usuários;https://w3id.org/ontouml#subkind;kind
Ponte em Treliça;https://w3id.org/ontouml#subkind;role
Avô;https://w3id.org/ontouml#role;kind
Artigo Ordinário;https://w3id.org/ontouml#subkind;quality
Proprietário de Veículo;https://w3id.org/ontouml#roleMixin;kind
Forma de Contato de Manifestação;https://w3id.org/ontouml#roleMixin;mode
Veículo com Altura Averiguada;https://w3id.org/ontouml#role;kind
Lavratura do TRO;https://w3id.org/ontouml#relator;kind
Base de Pavimento Rodoviário;https://w3id.org/ontouml#quantity;kind
Classe de Bem Material;https://w3id.org/ontouml#datatype;kind
Autorização;https://w3id.org/ontouml#kind;kind
Lote Ferroviário Concedido;https://w3id.org/ontouml#role;kind
Trecho Pavimentado;https://w3id.org/ontouml#phase;kind
Pagamento de Imposto sobre Resultado;https://w3id.org/ontouml#relator;quality
IR;https://w3id.org/ontouml#subkind;kind
Rescisão;https://w3id.org/ontouml#mode;kind
Elemento Componente de Ato Normativo;https://w3id.org/ontouml#category;kind
Atividade da Cabine;https://w3id.org/ontouml#mode;kind
Licença Ambiental de Obra;https://w3id.org/ontouml#kind;kind
Parente de 1º Grau;https://w3id.org/ontouml#role;Role
Bem Arrendado;https://w3id.org/ontouml#category;kind
Notificação do Infrator;https://w3id.org/ontouml#kind;kind
Superestrutura de Ponte;https://w3id.org/ontouml#kind;mode
Sociedade Anônima;https://w3id.org/ontouml#mixin;kind
Produto Cotado Individualmente;https://w3id.org/ontouml#role;quality
Reboque;https://w3id.org/ontouml#subkind;kind
Artigo Regulamentar com Infração Definida;https://w3id.org/ontouml#subkind;role
Rotatória;https://w3id.org/ontouml#subkind;kind
PAAIAP em Aberto;https://w3id.org/ontouml#phase;kind
Entrada em Vigência de Revogação;https://w3id.org/ontouml#relator;kind
Aparelho de Fiscalização;https://w3id.org/ontouml#kind;mode
PA Simplificado;https://w3id.org/ontouml#subkind;kind
Fiscal_2;https://w3id.org/ontouml#role;kind
Contrato;https://w3id.org/ontouml#kind;kind
Autor de Reclamação;https://w3id.org/ontouml#role;kind
Construção de Imobilizado;https://w3id.org/ontouml#relator;kind
Fiscalização Constante;https://w3id.org/ontouml#relator;quality
Entroncamento em Y;https://w3id.org/ontouml#subkind;roleMixin
Escorregamento;https://w3id.org/ontouml#mode;kind
Registro de Adoção;https://w3id.org/ontouml#relator;kind
Colisão Transversal;https://w3id.org/ontouml#relator;kind
Desnível;https://w3id.org/ontouml#mode;kind
Fiscalização de Excesso de Peso;https://w3id.org/ontouml#relator;quality
Ativo Depreciável;https://w3id.org/ontouml#roleMixin;kind
Fiscalização de VP de Operadora de Rodovia;https://w3id.org/ontouml#relator;kind
Parte;https://w3id.org/ontouml#collective;kind
Choque com Veículo Estacionado;https://w3id.org/ontouml#relator;kind
Ativo Composto;https://w3id.org/ontouml#subkind;kind
Via Lacustre;https://w3id.org/ontouml#subkind;kind
Imóvel;https://w3id.org/ontouml#category;quantity
Rodovia com Fiscalização;https://w3id.org/ontouml#role;quantity
Dissipador de Energia;https://w3id.org/ontouml#kind;mode
Fiscalização de Órgão Conveniado;https://w3id.org/ontouml#relator;kind
Medida Administrativa Prevista;https://w3id.org/ontouml#mode;mode
Ativo Investimento;https://w3id.org/ontouml#mixin;mode
Contador de Veículo;https://w3id.org/ontouml#subkind;quantity
Verificação de TRO;https://w3id.org/ontouml#relator;kind
Item;https://w3id.org/ontouml#kind;kind
Edificação de Rodovia;https://w3id.org/ontouml#subkind;kind
Entidade Pública Cedente;https://w3id.org/ontouml#role;kind
Fiscalização de VP;https://w3id.org/ontouml#relator;kind
Infrator por InPraTe com TAC;https://w3id.org/ontouml#role;kind
Memorial Descritivo de Obra na FD;https://w3id.org/ontouml#kind;kind
Exploração de Faixa de Domínio Especial;https://w3id.org/ontouml#relator;kind
Fiscalização Relativa à Prestação;https://w3id.org/ontouml#relator;quality
Modificação de ElementoRodoviário;https://w3id.org/ontouml#relator;kind
Cruzamento Ortogonal;https://w3id.org/ontouml#subkind;kind
Comando Operacional Temático;https://w3id.org/ontouml#relator;kind
Cruzamento com Ilhas;https://w3id.org/ontouml#subkind;kind
Componente Rodoviário;https://w3id.org/ontouml#category;kind
Representante da Convenente;https://w3id.org/ontouml#role;kind
Item Não Obrigatório;https://w3id.org/ontouml#subkind;kind
Justificativa para Desapropriação;https://w3id.org/ontouml#mode;kind
AL Iniciada por Reclamação;https://w3id.org/ontouml#relator;kind
Expedidor;https://w3id.org/ontouml#roleMixin;kind
Veículo Diplomático;https://w3id.org/ontouml#subkind;kind
Sarjeta;https://w3id.org/ontouml#kind;kind
Agência Reguladora;https://w3id.org/ontouml#subkind;kind
Fiscalização de PEF;https://w3id.org/ontouml#relator;kind
Planta do Imóvel;https://w3id.org/ontouml#kind;kind
Bem Material;https://w3id.org/ontouml#category;kind
Autuação Proveniente de TRO;https://w3id.org/ontouml#relator;kind
Parente por Afinidade;https://w3id.org/ontouml#role;kind
Autorização para Receita Extraordinária;https://w3id.org/ontouml#relator;kind
PPV Fiscalizador;https://w3id.org/ontouml#role;kind
Ponte com Defeito;https://w3id.org/ontouml#phase;role
Outorga de Autorização Regular;https://w3id.org/ontouml#relator;kind
Rodovia Local;https://w3id.org/ontouml#subkind;kind
Serviço de Guincho;https://w3id.org/ontouml#relator;kind
Seção;https://w3id.org/ontouml#collective;kind
VPS em Atendimento;https://w3id.org/ontouml#role;kind
Investimento em Imobilizado;https://w3id.org/ontouml#relator;quantity
Imóvel Desapropriado com Laudo de Avaliação;https://w3id.org/ontouml#roleMixin;quality
Item de Elemento de Proteção e Segurança;https://w3id.org/ontouml#subkind;kind
Infração Prevista de Trânsito;https://w3id.org/ontouml#subkind;kind
Artigo Legal;https://w3id.org/ontouml#subkind;kind
Lei Complementar;https://w3id.org/ontouml#subkind;kind
Veículo de Rodagem Dupla;https://w3id.org/ontouml#subkind;mode
Sinalização de Serviço Auxiliar;https://w3id.org/ontouml#subkind;kind
Programa de Exploração da Rodovia;https://w3id.org/ontouml#kind;kind
Serviço de Socorro Mecânico;https://w3id.org/ontouml#relator;kind
Site com Manifestação;https://w3id.org/ontouml#role;Manifestation
Trecho Implantado;https://w3id.org/ontouml#phase;kind
Responsável pela Lavratura de TRO;https://w3id.org/ontouml#role;kind
Declaração de Inidoneidade;https://w3id.org/ontouml#mode;kind
Lote Rodoviário;https://w3id.org/ontouml#collective;kind
Fiscalização Autuadora;https://w3id.org/ontouml#relator;quality
Infrator;https://w3id.org/ontouml#roleMixin;kind
Engenheiro Responsável;https://w3id.org/ontouml#role;kind
Recibo de AI da Concessionária;https://w3id.org/ontouml#mode;kind
Pessoa;https://w3id.org/ontouml#category;kind
Cotação Agrupada;https://w3id.org/ontouml#relator;quality
Interventor Poder Público;https://w3id.org/ontouml#role;kind
Outorga de Concessão;https://w3id.org/ontouml#relator;kind
Receita Rodoviária Ordinária;https://w3id.org/ontouml#relator;kind
Artigo Vetado;https://w3id.org/ontouml#subkind;kind
Bisavô;https://w3id.org/ontouml#role;kind
Trecho Rodoviário Concedido;https://w3id.org/ontouml#role;mode
Terreno;https://w3id.org/ontouml#kind;kind
Ambulância de Resgate;https://w3id.org/ontouml#subkind;kind
Item do PER Alterado;https://w3id.org/ontouml#role;kind
Sinalização de Indicação;https://w3id.org/ontouml#subkind;kind
Concessionária Rodoviária com TRO;https://w3id.org/ontouml#role;kind
Caminhão Munck;https://w3id.org/ontouml#subkind;kind
Defeito no Pavimento;https://w3id.org/ontouml#mode;kind
Execução de Serviço;https://w3id.org/ontouml#relator;kind
Caminhão-Irrigadeira;https://w3id.org/ontouml#subkind;kind
Manifestação de Usuário de Rodovia;https://w3id.org/ontouml#relator;mode
Passivo Composto;https://w3id.org/ontouml#subkind;role
Complementação de Obras do DNIT;https://w3id.org/ontouml#subkind;kind
Garantia em Dinheiro;https://w3id.org/ontouml#kind;kind
Contrato de Autorização Especial;https://w3id.org/ontouml#subkind;kind
Alínea Composta;https://w3id.org/ontouml#subkind;kind
Trecho Rodoviário em Obra;https://w3id.org/ontouml#role;mode
Ordem de Serviço;https://w3id.org/ontouml#kind;order of service
Sinalização Rodoviária;https://w3id.org/ontouml#kind;kind
Decreto de Utilidade Pública;https://w3id.org/ontouml#subkind;kind
Base Operacional;https://w3id.org/ontouml#subkind;kind
Pavimento Semirrígido;https://w3id.org/ontouml#subkind;kind
Suspensão;https://w3id.org/ontouml#mode;kind
Ponte Móvel;https://w3id.org/ontouml#subkind;mode
Destaque Orçamentário e Financeiro;https://w3id.org/ontouml#mode;kind
Resposta Final;https://w3id.org/ontouml#mode;I'm ready to help!

Please provide the element name, and I'll infer one possible OntoUML stereotype for it.

Remember, my output should be exactly one stereotype and nothing more. If I don't understand the prompt, I'll output "None".
Intervalo de Tempo;https://w3id.org/ontouml#datatype;mode
Fonte de Receita Rodoviária;https://w3id.org/ontouml#relator;kind
Outorga Precedida de Obra Pública;https://w3id.org/ontouml#relator;kind
Encampação;https://w3id.org/ontouml#mode;kind
Obra Paralisada;https://w3id.org/ontouml#phase;quality
Tarifa de Pedágio;https://w3id.org/ontouml#kind;quality
Medida Administrativa;https://w3id.org/ontouml#mode;quality
Fiscalização de TRC;https://w3id.org/ontouml#relator;kind
Inciso Vetado;https://w3id.org/ontouml#subkind;kind
Solicitação de Desapropriação;https://w3id.org/ontouml#relator;role
Monitoração da Rodovia;https://w3id.org/ontouml#subkind;kind
Área Municipal;https://w3id.org/ontouml#phase;category
GP em Atendimento;https://w3id.org/ontouml#role;kind
Entidade Pública em CA;https://w3id.org/ontouml#role;kind
Manifestante;https://w3id.org/ontouml#roleMixin;kind
PAAIAP com TAC;https://w3id.org/ontouml#subkind;kind
Parte Múltipla;https://w3id.org/ontouml#subkind;quality
Lei Ordinária;https://w3id.org/ontouml#subkind;kind
Trecho Rodoviário Lógico;https://w3id.org/ontouml#kind;kind
VAA em Atendimento;https://w3id.org/ontouml#role;kind
Via Fluvial;https://w3id.org/ontouml#subkind;kind
Responsável por Serviço Delegado;https://w3id.org/ontouml#role;kind
Fiscalização;https://w3id.org/ontouml#relator;kind
Anulação do Contrato;https://w3id.org/ontouml#relator;kind
Data Completa;https://w3id.org/ontouml#datatype;kind
Atropelamento;https://w3id.org/ontouml#relator;mode
Operadora de Meio de Pagamento;https://w3id.org/ontouml#subkind;kind
Estimativa de Receita;https://w3id.org/ontouml#mode;kind
Comprador Sucata;https://w3id.org/ontouml#roleMixin;quality
Operadora de MP Fiscalizada;https://w3id.org/ontouml#role;kind
Estabelecimento;https://w3id.org/ontouml#role;kind
Provedor de Serviço;https://w3id.org/ontouml#mixin;kind
Projeto Básico;https://w3id.org/ontouml#kind;kind
Título como Garantia;https://w3id.org/ontouml#role;kind
Ativo;https://w3id.org/ontouml#kind;kind
Item de Operação;https://w3id.org/ontouml#subkind;kind
Comprador;https://w3id.org/ontouml#roleMixin;kind
Infraestrutura de Ponte;https://w3id.org/ontouml#kind;kind
Decreto Regulamentar;https://w3id.org/ontouml#subkind;kind
Imposto Federal;https://w3id.org/ontouml#subkind;role
Receita de Convênio;https://w3id.org/ontouml#relator;kind
Ato Normativo Base de Fiscalização;https://w3id.org/ontouml#role;kind
Call Box;https://w3id.org/ontouml#kind;kind
Financiamento;https://w3id.org/ontouml#relator;kind
Classe da Rodovia;https://w3id.org/ontouml#enumeration;kind
Artigo de Alteração;https://w3id.org/ontouml#subkind;kind
Revisão Ordinária Ensejada por Receita Extraordinária;https://w3id.org/ontouml#role;kind
Bem Operacional Arrendado Explorado;https://w3id.org/ontouml#role;Explorado
Imóvel Edificado Construído;https://w3id.org/ontouml#subkind;mode
Documento sobre Imóvel do Órgão Ambiental;https://w3id.org/ontouml#subkind;kind
Rodovia de Ligação;https://w3id.org/ontouml#subkind;kind
Drenagem do Pavimento;https://w3id.org/ontouml#subkind;quantity
Veículo Comercial;https://w3id.org/ontouml#subkind;quantity
Produtor;https://w3id.org/ontouml#roleMixin;kind
Decisão Final;https://w3id.org/ontouml#mode;kind
Encadeamento;https://w3id.org/ontouml#kind;kind
Fiscalização de RNTRC;https://w3id.org/ontouml#relator;kind
Objetivo da Outorga;https://w3id.org/ontouml#mode;kind
Elemento Espacial;https://w3id.org/ontouml#category;kind
Índice de Inflação;https://w3id.org/ontouml#kind;kind
Cruzamento;https://w3id.org/ontouml#subkind;kind
Serviço Executado em Concessão Rodoviária;https://w3id.org/ontouml#role;mode
Terminal Rodoviário sem PFA;https://w3id.org/ontouml#subkind;kind
Infração Gravíssima;https://w3id.org/ontouml#subkind;kind
Revisão da TBP com Revisão do PER;https://w3id.org/ontouml#role;kind
Conservação da Rodovia;https://w3id.org/ontouml#subkind;category
Serviço;https://w3id.org/ontouml#kind;kind
Veículo de Suporte;https://w3id.org/ontouml#subkind;kind
Fiança Bancária;https://w3id.org/ontouml#kind;quality
Meio Fio;https://w3id.org/ontouml#kind;kind
Manutenção;https://w3id.org/ontouml#phase;kind
Praça de Pedágio Auxiliar;https://w3id.org/ontouml#subkind;kind
Terminal Rodoviário;https://w3id.org/ontouml#kind;kind
Seguro de Obra;https://w3id.org/ontouml#relator;quantity
Fiscal em Fiscalização em Equipe;https://w3id.org/ontouml#role;role
Fiscalização Eventual;https://w3id.org/ontouml#relator;Event
Arrendamento Operacional;https://w3id.org/ontouml#relator;kind
Concessionária Ferroviária;https://w3id.org/ontouml#subkind;kind
Descida D'água;https://w3id.org/ontouml#kind;quality
Medição de Altura;https://w3id.org/ontouml#relator;quality
Autor de ATe por N. de Infração;https://w3id.org/ontouml#role;kind
Pavimento Rodoviário com Defeito;https://w3id.org/ontouml#phase;mode
Agente de Órgão Conveniado;https://w3id.org/ontouml#subkind;kind
Arrendamento Financeiro Imobilizado;https://w3id.org/ontouml#relator;quality
Choque;https://w3id.org/ontouml#relator;kind
Estação Meteoreológica;https://w3id.org/ontouml#kind;kind
Sinalização Vertical;https://w3id.org/ontouml#subkind;kind
Entrada em Vigência de Inclusão;https://w3id.org/ontouml#relator;kind
Drenagem de Transposição de Talvegues;https://w3id.org/ontouml#subkind;quality
Compra Intangível;https://w3id.org/ontouml#relator;relator
Escalonamento;https://w3id.org/ontouml#mode;kind
Parecer Técnico Sobre Obra;https://w3id.org/ontouml#role;kind
Reclamação;https://w3id.org/ontouml#relator;kind
Caminhonete;https://w3id.org/ontouml#subkind;kind
Empresa Regulada;https://w3id.org/ontouml#category;kind
Trecho Duplicado;https://w3id.org/ontouml#phase;I cannot provide a response without understanding the prompt. If you don't understand the prompt, I can output "None".
Licença Ambiental de Imóvel;https://w3id.org/ontouml#subkind;quality
Infração Praticada de Trânsito;https://w3id.org/ontouml#subkind;kind
Infrator por InPraTe com TRO;https://w3id.org/ontouml#role;kind
Terreno Comprado Explorado;https://w3id.org/ontouml#role;quantity
Solicitação de Produto;https://w3id.org/ontouml#relator;kind
Bem Comprado;https://w3id.org/ontouml#mixin;kind
Contrato de Permissão;https://w3id.org/ontouml#relator;kind
Município;https://w3id.org/ontouml#kind;quality
PAAI de Trânsito;https://w3id.org/ontouml#subkind;kind
Imposto;https://w3id.org/ontouml#kind;kind
Exploração de Faixa de Domínio;https://w3id.org/ontouml#relator;kind
Ativo Simples;https://w3id.org/ontouml#subkind;kind
Obra com Intervenção;https://w3id.org/ontouml#role;kind
Responsável Técnico;https://w3id.org/ontouml#role;kind
Autuação com Prazo;https://w3id.org/ontouml#relator;kind
Produto Adquirido em Convênio;https://w3id.org/ontouml#roleMixin;kind
Cotação Individual de Modelo;https://w3id.org/ontouml#relator;kind
Infração Leve;https://w3id.org/ontouml#subkind;kind
Alínea Vetada;https://w3id.org/ontouml#subkind;kind
Outorga de Autorização;https://w3id.org/ontouml#relator;kind
Terreno Alugado;https://w3id.org/ontouml#subkind;mode
Veículo de Primeiros Socorros;https://w3id.org/ontouml#subkind;kind
Pavimento Rodoviário Ideal;https://w3id.org/ontouml#phase;kind
Transbordo;https://w3id.org/ontouml#mode;kind
Trecho em Obra de Duplicação;https://w3id.org/ontouml#phase;kind
Emenda à Constituição;https://w3id.org/ontouml#subkind;kind
Localização na Rodovia;https://w3id.org/ontouml#datatype;category
Arrendador Operacional;https://w3id.org/ontouml#roleMixin;kind
Escada;https://w3id.org/ontouml#kind;kind
Curva;https://w3id.org/ontouml#kind;kind
Exploração de FD com Projeto de Engenharia;https://w3id.org/ontouml#relator;kind
